target_id	length	eff_length	est_counts	tpm
TRINITY_DN981_c0_g2_i1	286	129.438	0	0
TRINITY_DN913_c0_g1_i1	962	796.14	0	0
TRINITY_DN956_c0_g1_i1	515	349.14	0	0
TRINITY_DN956_c0_g2_i1	514	348.14	0	0
TRINITY_DN956_c1_g1_i1	1069	903.14	0	0
TRINITY_DN906_c0_g1_i1	397	233.562	0	0
TRINITY_DN906_c0_g2_i1	342	180.415	0	0
TRINITY_DN928_c0_g1_i1	360	198.415	0	0
TRINITY_DN928_c0_g2_i1	252	98.8377	0	0
TRINITY_DN928_c0_g3_i1	309	147.415	0	0
TRINITY_DN999_c0_g1_i1	858	692.14	0	0
TRINITY_DN999_c0_g1_i2	979	813.14	0	0
TRINITY_DN999_c0_g1_i3	912	746.14	0	0
TRINITY_DN940_c0_g1_i1	492	327.531	0	0
TRINITY_DN940_c0_g2_i1	433	268.531	0	0
TRINITY_DN968_c0_g1_i1	650	484.14	0	0
TRINITY_DN968_c0_g2_i1	755	589.14	0	0
TRINITY_DN915_c0_g1_i1	1227	1061.14	0	0
TRINITY_DN915_c0_g2_i1	716	550.14	0	0
TRINITY_DN946_c0_g1_i1	354	192.415	0	0
TRINITY_DN925_c0_g1_i1	416	251.531	0	0
TRINITY_DN973_c0_g1_i1	1433	1267.14	0	0
TRINITY_DN973_c0_g2_i1	1378	1212.14	0	0
TRINITY_DN900_c0_g1_i1	393	229.65	0	0
TRINITY_DN900_c0_g2_i1	382	220.415	0	0
TRINITY_DN997_c0_g1_i1	348	186.415	0	0
TRINITY_DN997_c0_g2_i1	341	179.415	0	0
TRINITY_DN994_c0_g1_i1	591	425.14	0	0
TRINITY_DN994_c0_g2_i1	915	749.14	0	0
TRINITY_DN994_c0_g3_i1	799	633.14	0	0
TRINITY_DN971_c0_g1_i1	919	753.14	0	0
TRINITY_DN905_c0_g1_i1	254	98.4047	0	0
TRINITY_DN905_c0_g2_i1	302	141.257	0	0
TRINITY_DN905_c0_g3_i1	245	94.909	0	0
TRINITY_DN959_c0_g1_i1	2540	2374.14	0	0
TRINITY_DN959_c0_g1_i2	2527	2361.14	0	0
TRINITY_DN959_c0_g2_i1	1885	1719.14	0	0
TRINITY_DN922_c0_g1_i1	297	138.388	0	0
TRINITY_DN922_c0_g2_i1	307	146.201	0	0
TRINITY_DN937_c0_g1_i1	1102	936.14	0	0
TRINITY_DN937_c0_g2_i1	1154	988.14	0	0
TRINITY_DN923_c0_g1_i1	255	99.4047	0	0
TRINITY_DN924_c0_g1_i1	436	271.531	0	0
TRINITY_DN948_c0_g1_i1	283	126.438	0	0
TRINITY_DN948_c0_g2_i1	341	179.415	0	0
TRINITY_DN957_c0_g1_i1	256	100.405	0	0
TRINITY_DN957_c0_g2_i1	279	122.438	0	0
TRINITY_DN989_c0_g1_i1	282	125.438	0	0
TRINITY_DN943_c0_g1_i1	415	250.531	0	0
TRINITY_DN943_c0_g2_i1	224	82.7777	0	0
TRINITY_DN975_c0_g1_i1	1484	1318.14	0	0
TRINITY_DN975_c0_g2_i1	1534	1368.14	0	0
TRINITY_DN955_c0_g1_i1	2085	1919.14	0	0
TRINITY_DN955_c0_g2_i1	2037	1871.14	2	1.10572
TRINITY_DN952_c0_g1_i1	2596	2430.14	0	0
TRINITY_DN952_c0_g2_i1	2543	2377.14	0	0
TRINITY_DN904_c0_g1_i1	642	476.14	0	0
TRINITY_DN904_c0_g1_i2	855	689.14	0	0
TRINITY_DN954_c0_g1_i1	849	683.14	161	243.803
TRINITY_DN954_c0_g2_i1	905	739.14	0	0
TRINITY_DN966_c0_g1_i1	271	114.438	0	0
TRINITY_DN966_c0_g2_i1	337	175.415	0	0
TRINITY_DN911_c0_g1_i1	2808	2642.14	0	0
TRINITY_DN911_c0_g1_i2	2753	2587.14	1	0.399855
TRINITY_DN934_c0_g1_i1	378	216.415	0	0
TRINITY_DN934_c0_g2_i1	432	267.531	0	0
TRINITY_DN945_c0_g1_i1	402	238.562	0	0
TRINITY_DN972_c0_g1_i1	363	201.415	0	0
TRINITY_DN972_c0_g2_i1	293	136.438	0	0
TRINITY_DN978_c0_g1_i1	604	438.14	0	0
TRINITY_DN932_c0_g1_i1	335	173.415	0	0
TRINITY_DN932_c0_g2_i1	335	173.415	0	0
TRINITY_DN936_c0_g1_i1	280	123.438	0	0
TRINITY_DN936_c0_g2_i1	257	101.405	0	0
TRINITY_DN993_c0_g1_i1	359	197.415	0	0
TRINITY_DN985_c0_g1_i1	422	257.531	0	0
TRINITY_DN985_c0_g2_i1	332	170.415	0	0
TRINITY_DN985_c0_g3_i1	279	122.438	0	0
TRINITY_DN6146_c0_g1_i1	665	499.14	0	0
TRINITY_DN6146_c0_g1_i2	1150	984.14	0	0
TRINITY_DN6146_c0_g1_i3	1205	1039.14	0	0
TRINITY_DN6148_c0_g1_i1	255	99.4047	0	0
TRINITY_DN6148_c0_g2_i1	205	74.3346	0	0
TRINITY_DN6148_c0_g3_i1	3097	2931.14	0	0
TRINITY_DN6148_c0_g3_i2	3051	2885.14	0	0
TRINITY_DN6148_c0_g3_i3	3045	2879.14	0	0
TRINITY_DN6148_c0_g3_i4	3051	2885.14	0	0
TRINITY_DN6148_c0_g3_i5	3104	2938.14	0	0
TRINITY_DN6148_c0_g3_i6	3105	2939.14	0	0
TRINITY_DN6148_c0_g3_i7	563	397.14	0	0
TRINITY_DN6148_c0_g3_i8	3044	2878.14	0	0
TRINITY_DN6148_c0_g3_i9	3098	2932.14	0	0
TRINITY_DN6148_c0_g3_i10	3152	2986.14	0	0
TRINITY_DN6148_c0_g3_i11	3104	2938.14	0	0
TRINITY_DN6148_c0_g3_i12	852	686.14	0	0
TRINITY_DN6148_c0_g3_i13	2997	2831.14	0	0
TRINITY_DN6148_c0_g3_i14	3050	2884.14	0	0
TRINITY_DN6148_c0_g3_i15	3098	2932.14	0	0
TRINITY_DN6127_c0_g1_i1	1208	1042.14	0	0
TRINITY_DN6127_c0_g1_i2	1271	1105.14	0	0
TRINITY_DN6127_c0_g1_i3	1259	1093.14	0	0
TRINITY_DN6127_c0_g2_i1	2363	2197.14	0	0
TRINITY_DN6127_c0_g2_i2	2420	2254.14	0	0
TRINITY_DN6127_c0_g2_i3	2315	2149.14	0	0
TRINITY_DN6127_c0_g2_i4	2372	2206.14	0	0
TRINITY_DN6107_c0_g1_i1	2846	2680.14	1.74284e-07	6.72702e-08
TRINITY_DN6107_c0_g1_i2	2740	2574.14	0	0
TRINITY_DN6107_c0_g1_i3	2846	2680.14	1.74284e-07	6.72702e-08
TRINITY_DN6107_c0_g1_i4	2953	2787.14	0	0
TRINITY_DN6107_c0_g1_i5	2796	2630.14	30	11.7995
TRINITY_DN6179_c0_g1_i1	3953	3787.14	0	0
TRINITY_DN6179_c0_g2_i1	3636	3470.14	0	0
TRINITY_DN6179_c0_g2_i2	3583	3417.14	0	0
TRINITY_DN6162_c0_g1_i1	426	261.531	0	0
TRINITY_DN6162_c0_g2_i1	420	255.531	0	0
TRINITY_DN6162_c0_g3_i1	376	214.415	0	0
TRINITY_DN6162_c0_g4_i1	1891	1725.14	0	0
TRINITY_DN6162_c0_g4_i2	1956	1790.14	0	0
TRINITY_DN6162_c0_g5_i1	426	261.531	0	0
TRINITY_DN6162_c0_g6_i1	367	205.415	0	0
TRINITY_DN6162_c0_g7_i1	426	261.531	0	0
TRINITY_DN6126_c0_g1_i1	3167	3001.14	0	0
TRINITY_DN6126_c0_g1_i2	3124	2958.14	0	0
TRINITY_DN6126_c0_g1_i3	2566	2400.14	0	0
TRINITY_DN6126_c0_g1_i4	3133	2967.14	0	0
TRINITY_DN6126_c0_g1_i5	3067	2901.14	0	0
TRINITY_DN6126_c0_g1_i6	3115	2949.14	0	0
TRINITY_DN6126_c0_g1_i7	3115	2949.14	0	0
TRINITY_DN6126_c0_g1_i8	3163	2997.14	0	0
TRINITY_DN6126_c0_g1_i9	2509	2343.14	2	0.882988
TRINITY_DN6126_c0_g1_i10	2557	2391.14	0	0
TRINITY_DN6126_c0_g1_i11	2575	2409.14	0	0
TRINITY_DN6126_c0_g1_i12	3172	3006.14	0	0
TRINITY_DN6104_c0_g1_i1	2476	2310.14	0	0
TRINITY_DN6104_c0_g1_i2	1877	1711.14	0	0
TRINITY_DN6104_c0_g1_i3	2523	2357.14	0	0
TRINITY_DN6104_c1_g1_i1	3075	2909.14	0	0
TRINITY_DN6104_c1_g1_i2	3175	3009.14	0	0
TRINITY_DN6104_c1_g1_i3	3000	2834.14	0	0
TRINITY_DN6104_c1_g1_i4	3204	3038.14	0	0
TRINITY_DN6104_c1_g1_i5	3064	2898.14	0	0
TRINITY_DN6104_c1_g1_i6	3160	2994.14	0	0
TRINITY_DN6104_c1_g1_i7	2989	2823.14	0	0
TRINITY_DN6104_c1_g1_i8	3118	2952.14	0	0
TRINITY_DN6114_c0_g1_i1	521	355.14	0	0
TRINITY_DN6114_c0_g1_i2	968	802.14	0	0
TRINITY_DN6114_c0_g1_i3	335	173.415	0	0
TRINITY_DN6114_c0_g1_i4	1036	870.14	0	0
TRINITY_DN6114_c1_g1_i1	318	156.415	0	0
TRINITY_DN6106_c0_g1_i1	3263	3097.14	0	0
TRINITY_DN6106_c0_g1_i2	3313	3147.14	0	0
TRINITY_DN6106_c0_g1_i3	3360	3194.14	0	0
TRINITY_DN6106_c0_g1_i4	2815	2649.14	0	0
TRINITY_DN6106_c0_g1_i5	2765	2599.14	0	0
TRINITY_DN6106_c0_g1_i6	2986	2820.14	0	0
TRINITY_DN6106_c0_g1_i7	3036	2870.14	0	0
TRINITY_DN6106_c0_g1_i8	3310	3144.14	0	0
TRINITY_DN6106_c0_g1_i9	877	711.14	0	0
TRINITY_DN6188_c0_g1_i1	3196	3030.14	1	0.341397
TRINITY_DN6188_c0_g2_i1	206	74.1076	0	0
TRINITY_DN6188_c0_g3_i1	1492	1326.14	0	0
TRINITY_DN6188_c0_g4_i1	675	509.14	0	0
TRINITY_DN6188_c0_g3_i2	1505	1339.14	0	0
TRINITY_DN6188_c0_g4_i2	723	557.14	0	0
TRINITY_DN6188_c0_g3_i3	1443	1277.14	0	0
TRINITY_DN6188_c0_g3_i4	1491	1325.14	0	0
TRINITY_DN6188_c0_g3_i5	1553	1387.14	0	0
TRINITY_DN6188_c0_g3_i6	1540	1374.14	0	0
TRINITY_DN6188_c0_g5_i1	355	193.415	0	0
TRINITY_DN6123_c0_g1_i1	416	251.531	0	0
TRINITY_DN6123_c0_g2_i1	1375	1209.14	0	0
TRINITY_DN6123_c0_g3_i1	431	266.531	0	0
TRINITY_DN6123_c0_g4_i1	1425	1259.14	0	0
TRINITY_DN6123_c0_g5_i1	440	275.531	0	0
TRINITY_DN6123_c0_g6_i1	490	325.531	0	0
TRINITY_DN6116_c0_g1_i1	6219	6053.14	0	0
TRINITY_DN6116_c0_g1_i2	6172	6006.14	0	0
TRINITY_DN6109_c0_g1_i1	1943	1777.14	0	0
TRINITY_DN6109_c0_g1_i2	2237	2071.14	0	0
TRINITY_DN6109_c0_g1_i3	2348	2182.14	0	0
TRINITY_DN6109_c0_g1_i4	2300	2134.14	0	0
TRINITY_DN6109_c0_g2_i1	567	401.14	0	0
TRINITY_DN6110_c0_g1_i1	3226	3060.14	0	0
TRINITY_DN6110_c0_g1_i2	3155	2989.14	0	0
TRINITY_DN6110_c0_g1_i3	3225	3059.14	0	0
TRINITY_DN6110_c0_g1_i4	3275	3109.14	0	0
TRINITY_DN6110_c0_g1_i5	3279	3113.14	0	0
TRINITY_DN6110_c0_g1_i6	3286	3120.14	0	0
TRINITY_DN6110_c0_g1_i7	3273	3107.14	0	0
TRINITY_DN6110_c0_g1_i8	3276	3110.14	0	0
TRINITY_DN6110_c0_g1_i9	3285	3119.14	0	0
TRINITY_DN6110_c0_g1_i10	3172	3006.14	0	0
TRINITY_DN6110_c0_g1_i11	3232	3066.14	0	0
TRINITY_DN6110_c0_g1_i12	3329	3163.14	0	0
TRINITY_DN6110_c0_g1_i13	3222	3056.14	0	0
TRINITY_DN6110_c1_g1_i1	411	247.47	0	0
TRINITY_DN6185_c0_g1_i1	215	76.3255	0	0
TRINITY_DN6185_c0_g2_i1	282	125.438	0	0
TRINITY_DN6185_c0_g3_i1	279	122.438	0	0
TRINITY_DN6160_c0_g1_i1	216	76.0115	0	0
TRINITY_DN6160_c0_g2_i1	670	504.14	0	0
TRINITY_DN6160_c0_g2_i2	970	804.14	0	0
TRINITY_DN6160_c0_g2_i3	855	689.14	0	0
TRINITY_DN6160_c0_g2_i4	854	688.14	0	0
TRINITY_DN6160_c0_g2_i5	908	742.14	0	0
TRINITY_DN6160_c0_g2_i6	916	750.14	0	0
TRINITY_DN6178_c0_g1_i1	225	83.0051	0	0
TRINITY_DN6178_c0_g2_i1	4689	4523.14	0	0
TRINITY_DN6178_c0_g2_i2	4737	4571.14	0	0
TRINITY_DN6178_c0_g2_i3	4639	4473.14	0	0
TRINITY_DN6178_c0_g2_i4	4687	4521.14	0	0
TRINITY_DN6178_c0_g2_i5	4593	4427.14	0	0
TRINITY_DN6178_c0_g2_i6	4843	4677.14	0	0
TRINITY_DN6178_c0_g2_i7	4643	4477.14	0	0
TRINITY_DN6178_c0_g3_i1	640	474.14	0	0
TRINITY_DN6128_c0_g1_i1	651	485.14	0	0
TRINITY_DN6128_c0_g1_i2	366	204.415	0	0
TRINITY_DN6128_c0_g1_i3	508	342.14	0	0
TRINITY_DN6128_c0_g1_i4	667	501.14	0	0
TRINITY_DN6128_c0_g1_i5	573	407.14	0	0
TRINITY_DN6128_c0_g1_i6	460	295.531	0	0
TRINITY_DN6128_c0_g1_i7	405	241.562	0	0
TRINITY_DN6128_c0_g1_i8	586	420.14	0	0
TRINITY_DN6128_c0_g1_i9	553	387.14	0	0
TRINITY_DN6128_c0_g2_i1	379	217.415	0	0
TRINITY_DN6128_c0_g3_i1	379	217.415	0	0
TRINITY_DN6155_c0_g1_i1	270	113.438	0	0
TRINITY_DN6155_c0_g2_i1	303	142.257	0	0
TRINITY_DN6168_c0_g1_i1	5039	4873.14	0	0
TRINITY_DN6168_c0_g1_i2	5090	4924.14	0	0
TRINITY_DN6168_c0_g1_i3	5205	5039.14	0	0
TRINITY_DN6168_c0_g1_i4	4985	4819.14	0	0
TRINITY_DN6168_c0_g1_i5	5035	4869.14	0	0
TRINITY_DN6168_c0_g1_i6	5089	4923.14	0	0
TRINITY_DN6168_c0_g1_i7	5140	4974.14	0	0
TRINITY_DN6168_c0_g1_i8	5259	5093.14	0	0
TRINITY_DN6168_c0_g1_i9	456	291.531	0	0
TRINITY_DN6168_c0_g1_i10	5310	5144.14	0	0
TRINITY_DN6177_c0_g1_i1	4034	3868.14	0	0
TRINITY_DN6177_c0_g1_i2	4459	4293.14	0	0
TRINITY_DN6177_c0_g1_i3	4619	4453.14	0	0
TRINITY_DN6177_c0_g1_i4	4225	4059.14	0	0
TRINITY_DN6177_c0_g1_i5	2116	1950.14	0	0
TRINITY_DN6177_c0_g1_i6	3255	3089.14	0	0
TRINITY_DN6177_c0_g1_i7	4385	4219.14	0	0
TRINITY_DN6177_c0_g1_i8	4277	4111.14	0	0
TRINITY_DN6184_c0_g1_i1	3016	2850.14	0	0
TRINITY_DN6184_c0_g1_i2	1486	1320.14	0	0
TRINITY_DN6184_c0_g1_i3	3067	2901.14	0	0
TRINITY_DN6184_c0_g1_i4	2965	2799.14	0	0
TRINITY_DN6184_c0_g1_i5	3017	2851.14	0	0
TRINITY_DN6184_c0_g1_i6	3026	2860.14	0	0
TRINITY_DN6184_c0_g2_i1	2558	2392.14	0	0
TRINITY_DN6184_c0_g3_i1	2487	2321.14	0	0
TRINITY_DN6112_c0_g1_i1	1358	1192.14	0	0
TRINITY_DN6112_c0_g1_i2	1489	1323.14	0	0
TRINITY_DN6112_c0_g1_i3	1416	1250.14	0	0
TRINITY_DN6112_c0_g1_i4	1285	1119.14	0	0
TRINITY_DN6112_c0_g1_i5	1562	1396.14	0	0
TRINITY_DN6112_c0_g1_i6	1489	1323.14	0	0
TRINITY_DN6138_c0_g1_i1	728	562.14	0	0
TRINITY_DN6138_c0_g1_i2	737	571.14	0	0
TRINITY_DN6138_c0_g1_i3	843	677.14	0	0
TRINITY_DN6138_c0_g1_i4	550	384.14	0	0
TRINITY_DN6138_c0_g1_i5	634	468.14	0	0
TRINITY_DN6138_c0_g1_i6	660	494.14	0	0
TRINITY_DN6199_c0_g1_i1	1224	1058.14	0	0
TRINITY_DN6199_c0_g1_i2	1281	1115.14	0	0
TRINITY_DN6199_c0_g2_i1	2767	2601.14	0	0
TRINITY_DN6199_c0_g2_i2	2930	2764.14	0	0
TRINITY_DN6199_c0_g2_i3	2877	2711.14	0	0
TRINITY_DN6199_c0_g2_i4	2879	2713.14	0	0
TRINITY_DN6199_c0_g2_i5	2989	2823.14	0	0
TRINITY_DN6199_c0_g2_i6	2823	2657.14	0	0
TRINITY_DN6199_c0_g3_i1	298	139.388	0	0
TRINITY_DN6183_c0_g1_i1	2142	1976.14	0	0
TRINITY_DN6183_c0_g1_i2	466	301.531	0	0
TRINITY_DN6183_c0_g1_i3	2130	1964.14	0	0
TRINITY_DN6183_c0_g1_i4	2081	1915.14	0	0
TRINITY_DN6183_c0_g1_i5	2185	2019.14	0	0
TRINITY_DN6182_c0_g1_i1	393	229.65	0	0
TRINITY_DN6182_c0_g2_i1	487	322.531	0	0
TRINITY_DN6182_c0_g3_i1	677	511.14	0	0
TRINITY_DN6190_c0_g1_i1	418	253.531	0	0
TRINITY_DN6190_c0_g2_i1	2489	2323.14	0	0
TRINITY_DN6190_c0_g2_i2	1382	1216.14	0	0
TRINITY_DN6190_c0_g2_i3	1912	1746.14	0	0
TRINITY_DN6190_c0_g2_i4	566	400.14	0	0
TRINITY_DN6125_c0_g1_i1	1346	1180.14	0	0
TRINITY_DN6125_c0_g1_i2	1398	1232.14	0	0
TRINITY_DN6125_c0_g1_i3	861	695.14	0	0
TRINITY_DN6125_c0_g1_i4	1345	1179.14	0	0
TRINITY_DN6125_c0_g1_i5	1293	1127.14	0	0
TRINITY_DN6125_c0_g1_i6	1237	1071.14	0	0
TRINITY_DN6125_c0_g1_i7	805	639.14	0	0
TRINITY_DN6142_c0_g1_i1	2043	1877.14	0	0
TRINITY_DN6142_c0_g1_i2	1695	1529.14	0	0
TRINITY_DN6142_c0_g1_i3	1983	1817.14	0	0
TRINITY_DN6142_c0_g2_i1	1830	1664.14	0	0
TRINITY_DN6142_c0_g2_i2	1968	1802.14	0	0
TRINITY_DN6142_c0_g2_i3	1903	1737.14	0	0
TRINITY_DN6142_c0_g2_i4	1895	1729.14	0	0
TRINITY_DN6103_c0_g1_i1	795	629.14	0	0
TRINITY_DN6103_c0_g1_i2	547	381.14	0	0
TRINITY_DN6103_c0_g2_i1	1144	978.14	0	0
TRINITY_DN6103_c0_g2_i2	1096	930.14	0	0
TRINITY_DN6139_c0_g1_i1	1227	1061.14	0	0
TRINITY_DN6139_c0_g1_i2	889	723.14	0	0
TRINITY_DN6139_c0_g1_i3	1299	1133.14	0	0
TRINITY_DN6139_c0_g1_i4	993	827.14	0	0
TRINITY_DN6139_c0_g1_i5	942	776.14	0	0
TRINITY_DN6141_c0_g1_i1	1006	840.14	0	0
TRINITY_DN6141_c0_g1_i2	1017	851.14	0	0
TRINITY_DN6141_c0_g1_i3	966	800.14	0	0
TRINITY_DN6141_c0_g1_i4	1133	967.14	0	0
TRINITY_DN6141_c0_g1_i5	1028	862.14	0	0
TRINITY_DN6141_c0_g1_i6	1057	891.14	0	0
TRINITY_DN6141_c0_g1_i7	1070	904.14	0	0
TRINITY_DN6141_c0_g1_i8	1059	893.14	0	0
TRINITY_DN6141_c0_g1_i9	1082	916.14	0	0
TRINITY_DN6141_c0_g1_i10	1024	858.14	0	0
TRINITY_DN6113_c0_g1_i1	1699	1533.14	0	0
TRINITY_DN6113_c0_g1_i2	391	227.65	0	0
TRINITY_DN6113_c0_g1_i3	1699	1533.14	0	0
TRINITY_DN6113_c0_g1_i4	1647	1481.14	0	0
TRINITY_DN6113_c0_g1_i5	1751	1585.14	0	0
TRINITY_DN6113_c0_g2_i1	1253	1087.14	0	0
TRINITY_DN6113_c0_g2_i2	1376	1210.14	0	0
TRINITY_DN6113_c0_g2_i3	1319	1153.14	0	0
TRINITY_DN6165_c0_g1_i1	463	298.531	0	0
TRINITY_DN6165_c0_g1_i2	698	532.14	0	0
TRINITY_DN6165_c0_g1_i3	664	498.14	0	0
TRINITY_DN6165_c0_g1_i4	365	203.415	0	0
TRINITY_DN6165_c0_g1_i5	717	551.14	0	0
TRINITY_DN6165_c0_g2_i1	217	77.0115	0	0
TRINITY_DN6132_c0_g1_i1	1699	1533.14	5	3.37374
TRINITY_DN6132_c0_g1_i2	1749	1583.14	0	0
TRINITY_DN6132_c0_g1_i3	1932	1766.14	0	0
TRINITY_DN6132_c0_g1_i4	497	332.531	0	0
TRINITY_DN6132_c0_g1_i5	1887	1721.14	0	0
TRINITY_DN6132_c0_g1_i6	1833	1667.14	0	0
TRINITY_DN6132_c0_g1_i7	1934	1768.14	0	0
TRINITY_DN6132_c0_g1_i8	2002	1836.14	0	0
TRINITY_DN6132_c0_g1_i9	1752	1586.14	0	0
TRINITY_DN6132_c0_g1_i10	1955	1789.14	0	0
TRINITY_DN6132_c0_g1_i11	1808	1642.14	0	0
TRINITY_DN6132_c0_g1_i12	1808	1642.14	0	0
TRINITY_DN6132_c0_g1_i13	1864	1698.14	0	0
TRINITY_DN6132_c0_g1_i14	1864	1698.14	0	0
TRINITY_DN6132_c0_g2_i1	2046	1880.14	0	0
TRINITY_DN6150_c0_g1_i1	2438	2272.14	0	0
TRINITY_DN6150_c0_g1_i2	2341	2175.14	0	0
TRINITY_DN6150_c0_g1_i3	2367	2201.14	0	0
TRINITY_DN6150_c0_g1_i4	2392	2226.14	0	0
TRINITY_DN6150_c0_g1_i5	2380	2214.14	0	0
TRINITY_DN6176_c0_g1_i1	1697	1531.14	0	0
TRINITY_DN6176_c0_g1_i2	1952	1786.14	0	0
TRINITY_DN6176_c0_g1_i3	970	804.14	0	0
TRINITY_DN6176_c0_g1_i4	1970	1804.14	0	0
TRINITY_DN6193_c0_g1_i1	4314	4148.14	0	0
TRINITY_DN6193_c0_g1_i2	4392	4226.14	0	0
TRINITY_DN6193_c0_g1_i3	4317	4151.14	0	0
TRINITY_DN6193_c0_g1_i4	4389	4223.14	0	0
TRINITY_DN6193_c0_g1_i5	4265	4099.14	0	0
TRINITY_DN6193_c0_g1_i6	4320	4154.14	0	0
TRINITY_DN6193_c0_g1_i7	4337	4171.14	0	0
TRINITY_DN6193_c0_g1_i8	4382	4216.14	0	0
TRINITY_DN6193_c0_g1_i9	4310	4144.14	0	0
TRINITY_DN6193_c0_g1_i10	4386	4220.14	0	0
TRINITY_DN6193_c0_g2_i1	238	90.6899	0	0
TRINITY_DN6174_c0_g1_i1	1094	928.14	0	0
TRINITY_DN6174_c0_g1_i2	1139	973.14	0	0
TRINITY_DN6174_c1_g1_i1	2012	1846.14	0	0
TRINITY_DN6174_c1_g1_i2	2063	1897.14	0	0
TRINITY_DN6174_c1_g1_i3	2109	1943.14	0	0
TRINITY_DN6174_c1_g2_i1	352	190.415	0	0
TRINITY_DN6170_c0_g1_i1	3475	3309.14	0	0
TRINITY_DN6170_c0_g1_i2	2998	2832.14	0	0
TRINITY_DN6170_c0_g1_i3	3525	3359.14	0	0
TRINITY_DN6170_c0_g1_i4	3423	3257.14	0	0
TRINITY_DN6170_c0_g1_i5	3477	3311.14	0	0
TRINITY_DN6170_c0_g1_i6	3471	3305.14	0	0
TRINITY_DN6170_c0_g2_i1	2744	2578.14	0	0
TRINITY_DN6170_c0_g3_i1	4279	4113.14	0	0
TRINITY_DN6170_c0_g3_i2	4325	4159.14	0	0
TRINITY_DN6161_c0_g1_i1	1329	1163.14	0	0
TRINITY_DN6161_c0_g1_i2	1369	1203.14	0	0
TRINITY_DN6161_c0_g1_i3	1610	1444.14	0	0
TRINITY_DN6161_c0_g1_i4	1664	1498.14	0	0
TRINITY_DN6161_c0_g1_i5	767	601.14	0	0
TRINITY_DN6161_c0_g2_i1	795	629.14	0	0
TRINITY_DN6163_c0_g1_i1	294	137.438	0	0
TRINITY_DN6163_c0_g2_i1	291	134.438	0	0
TRINITY_DN6163_c1_g1_i1	438	273.531	0	0
TRINITY_DN6163_c1_g2_i1	1884	1718.14	0	0
TRINITY_DN6163_c1_g2_i2	1785	1619.14	0	0
TRINITY_DN6163_c1_g2_i3	1835	1669.14	0	0
TRINITY_DN6163_c1_g2_i4	1832	1666.14	0	0
TRINITY_DN6163_c1_g3_i1	954	788.14	0	0
TRINITY_DN6163_c1_g3_i2	1014	848.14	0	0
TRINITY_DN6115_c0_g1_i1	282	125.438	0	0
TRINITY_DN6115_c0_g2_i1	1366	1200.14	0	0
TRINITY_DN6115_c0_g2_i2	1074	908.14	0	0
TRINITY_DN6115_c0_g2_i3	1408	1242.14	0	0
TRINITY_DN6115_c0_g3_i1	343	181.415	0	0
TRINITY_DN6121_c3_g1_i1	649	483.14	0	0
TRINITY_DN6121_c3_g1_i2	418	253.531	0	0
TRINITY_DN6121_c3_g1_i3	700	534.14	0	0
TRINITY_DN6121_c3_g2_i1	456	291.531	0	0
TRINITY_DN6100_c0_g1_i1	329	167.415	0	0
TRINITY_DN6100_c0_g2_i1	3606	3440.14	0	0
TRINITY_DN6100_c0_g2_i2	3635	3469.14	0	0
TRINITY_DN6100_c0_g2_i3	3687	3521.14	0	0
TRINITY_DN6100_c0_g2_i4	3668	3502.14	0	0
TRINITY_DN6100_c0_g2_i5	3617	3451.14	0	0
TRINITY_DN6100_c1_g1_i1	267	111.28	0	0
TRINITY_DN6136_c1_g1_i1	238	90.6899	0	0
TRINITY_DN6136_c1_g2_i1	332	170.415	0	0
TRINITY_DN6136_c1_g3_i1	252	98.8377	0	0
TRINITY_DN6136_c1_g4_i1	227	84.8891	0	0
TRINITY_DN6136_c1_g5_i1	339	177.415	0	0
TRINITY_DN6136_c1_g6_i1	251	97.8377	0	0
TRINITY_DN6136_c1_g7_i1	211	75.7004	0	0
TRINITY_DN6136_c1_g8_i1	238	90.6899	0	0
TRINITY_DN6102_c0_g1_i1	910	744.14	0	0
TRINITY_DN6102_c0_g2_i1	1232	1066.14	0	0
TRINITY_DN6102_c0_g2_i2	1060	894.14	0	0
TRINITY_DN6102_c0_g2_i3	1122	956.14	0	0
TRINITY_DN6102_c0_g2_i4	571	405.14	0	0
TRINITY_DN6152_c0_g1_i1	1286	1120.14	0	0
TRINITY_DN6152_c0_g1_i2	1065	899.14	0	0
TRINITY_DN6152_c0_g1_i3	1235	1069.14	0	0
TRINITY_DN6152_c0_g1_i4	1183	1017.14	0	0
TRINITY_DN6152_c0_g1_i5	1116	950.14	0	0
TRINITY_DN6152_c0_g2_i1	926	760.14	0	0
TRINITY_DN6152_c0_g2_i2	877	711.14	0	0
TRINITY_DN6152_c0_g2_i3	902	736.14	0	0
TRINITY_DN6152_c0_g3_i1	4427	4261.14	0	0
TRINITY_DN6152_c0_g3_i2	4367	4201.14	0	0
TRINITY_DN6152_c0_g3_i3	4425	4259.14	0	0
TRINITY_DN6152_c0_g3_i4	4364	4198.14	0	0
TRINITY_DN6152_c0_g3_i5	4420	4254.14	0	0
TRINITY_DN6152_c0_g3_i6	4488	4322.14	0	0
TRINITY_DN6152_c0_g3_i7	4481	4315.14	0	0
TRINITY_DN6152_c0_g3_i8	4428	4262.14	0	0
TRINITY_DN6152_c0_g3_i9	4535	4369.14	0	0
TRINITY_DN6152_c0_g3_i10	4432	4266.14	0	0
TRINITY_DN6152_c0_g3_i11	4486	4320.14	0	0
